# This file is automatically generated by the curve_fit function
param n := 252 ;
param m := 201 ;
param X := 
122 174 7.975812e+17
122 175 4.273610e+18
122 176 5.980255e+17
122 177 -1.425888e+18
122 178 -6.511783e+18
122 179 5.284221e+18
122 180 -6.245298e+18
122 181 6.353987e+17
122 182 3.096272e+18
122 183 5.714006e+18
122 184 8.865244e+18
122 185 2.783418e+18
122 186 4.752224e+18
122 187 3.170010e+18
122 188 -3.810372e+18
122 189 1.135698e+17
122 190 -4.704803e+18
122 191 2.567845e+18
122 192 -2.885434e+18
122 193 1.350602e+18
122 194 -2.597874e+18
122 195 -7.481490e+17
122 196 1.707686e+18
122 197 3.715862e+18
122 198 6.897396e+18
122 199 4.481428e+18
122 200 7.297242e+18
122 201 -2.477491e+18
123 1 1.000000e+00
123 2 1.220000e+02
123 3 1.488400e+04
123 4 1.815848e+06
123 5 2.215335e+08
123 6 2.702708e+10
123 7 3.297304e+12
123 8 4.022711e+14
123 9 4.907707e+16
123 10 5.987403e+18
123 11 -7.406621e+18
123 12 2.826481e+17
123 13 -2.410416e+18
123 14 1.077114e+18
123 15 2.280754e+18
123 16 1.550853e+18
123 17 4.736620e+18
123 18 6.018544e+18
123 19 -3.607393e+18
123 20 2.619945e+18
123 21 6.038608e+18
123 22 -1.159553e+18
123 23 6.108428e+18
123 24 7.358451e+18
123 25 -6.159383e+18
123 26 4.871837e+18
123 27 4.068332e+18
123 28 -1.725546e+18
123 29 -7.602481e+18
123 30 -5.165434e+18
123 31 -2.993708e+18
123 32 3.702522e+18
123 33 8.985779e+18
123 34 7.907153e+18
123 35 5.441936e+18
123 36 -1.665703e+17
123 37 -1.874838e+18
123 38 -7.369268e+18
123 39 4.839740e+18
123 40 1.525182e+17
123 41 1.604770e+17
123 42 1.131452e+18
123 43 8.909989e+18
123 44 -1.339214e+18
123 45 2.636594e+18
123 46 8.069782e+18
123 47 6.835972e+18
123 48 3.885058e+18
123 49 -5.638225e+18
123 50 -5.333951e+18
123 51 -5.105956e+18
123 52 4.262657e+18
123 53 3.535326e+18
123 54 7.034623e+18
123 55 -8.773012e+18
123 56 -3.963168e+17
123 57 6.989587e+18
123 58 4.179340e+18
123 59 -6.629299e+18
123 60 2.882304e+18
123 61 1.152922e+18
123 62 -6.917529e+18
123 63 4.611686e+18
123 64 -9.223372e+18
123 65 0.000000e+00
123 66 0.000000e+00
123 67 0.000000e+00
123 68 0.000000e+00
123 69 0.000000e+00
123 70 0.000000e+00
123 71 0.000000e+00
123 72 0.000000e+00
123 73 0.000000e+00
123 74 0.000000e+00
123 75 0.000000e+00
123 76 0.000000e+00
123 77 0.000000e+00
123 78 0.000000e+00
123 79 0.000000e+00
123 80 0.000000e+00
123 81 0.000000e+00
123 82 0.000000e+00
123 83 0.000000e+00
123 84 0.000000e+00
123 85 0.000000e+00
123 86 0.000000e+00
123 87 0.000000e+00
123 88 0.000000e+00
123 89 0.000000e+00
123 90 0.000000e+00
123 91 0.000000e+00
123 92 0.000000e+00
123 93 0.000000e+00
123 94 0.000000e+00
123 95 0.000000e+00
123 96 0.000000e+00
123 97 0.000000e+00
123 98 0.000000e+00
123 99 0.000000e+00
123 100 0.000000e+00
123 101 0.000000e+00
123 102 0.000000e+00
123 103 0.000000e+00
123 104 0.000000e+00
123 105 0.000000e+00
123 106 0.000000e+00
123 107 0.000000e+00
123 108 0.000000e+00
123 109 0.000000e+00
123 110 0.000000e+00
123 111 0.000000e+00
123 112 0.000000e+00
123 113 0.000000e+00
123 114 0.000000e+00
123 115 0.000000e+00
123 116 0.000000e+00
123 117 0.000000e+00
123 118 0.000000e+00
123 119 0.000000e+00
123 120 0.000000e+00
123 121 0.000000e+00
123 122 0.000000e+00
123 123 0.000000e+00
123 124 0.000000e+00
123 125 0.000000e+00
123 126 0.000000e+00
123 127 0.000000e+00
123 128 0.000000e+00
123 129 0.000000e+00
123 130 0.000000e+00
123 131 0.000000e+00
123 132 0.000000e+00
123 133 0.000000e+00
123 134 0.000000e+00
123 135 0.000000e+00
123 136 0.000000e+00
123 137 0.000000e+00
123 138 0.000000e+00
123 139 0.000000e+00
123 140 0.000000e+00
123 141 0.000000e+00
123 142 0.000000e+00
123 143 0.000000e+00
123 144 0.000000e+00
123 145 0.000000e+00
123 146 0.000000e+00
123 147 0.000000e+00
123 148 0.000000e+00
123 149 0.000000e+00
123 150 0.000000e+00
123 151 0.000000e+00
123 152 0.000000e+00
123 153 0.000000e+00
123 154 0.000000e+00
123 155 0.000000e+00
123 156 0.000000e+00
123 157 0.000000e+00
123 158 0.000000e+00
123 159 0.000000e+00
123 160 0.000000e+00
123 161 0.000000e+00
123 162 0.000000e+00
123 163 0.000000e+00
123 164 0.000000e+00
123 165 0.000000e+00
123 166 0.000000e+00
123 167 0.000000e+00
123 168 0.000000e+00
123 169 0.000000e+00
123 170 0.000000e+00
123 171 0.000000e+00
123 172 0.000000e+00
123 173 0.000000e+00
123 174 0.000000e+00
123 175 0.000000e+00
123 176 0.000000e+00
123 177 0.000000e+00
123 178 0.000000e+00
123 179 0.000000e+00
123 180 0.000000e+00
123 181 0.000000e+00
123 182 0.000000e+00
123 183 0.000000e+00
123 184 0.000000e+00
123 185 0.000000e+00
123 186 0.000000e+00
123 187 0.000000e+00
123 188 0.000000e+00
123 189 0.000000e+00
123 190 0.000000e+00
123 191 0.000000e+00
123 192 0.000000e+00
123 193 0.000000e+00
123 194 0.000000e+00
123 195 0.000000e+00
123 196 0.000000e+00
123 197 0.000000e+00
123 198 0.000000e+00
123 199 0.000000e+00
123 200 0.000000e+00
123 201 0.000000e+00
124 1 1.000000e+00
124 2 1.230000e+02
124 3 1.512900e+04
124 4 1.860867e+06
124 5 2.288866e+08
124 6 2.815306e+10
124 7 3.462826e+12
124 8 4.259276e+14
124 9 5.238909e+16
124 10 6.443859e+18
124 11 -6.153856e+17
124 12 -1.905448e+18
124 13 5.437555e+18
124 14 4.736429e+18
124 15 -7.714996e+18
124 16 -8.160549e+18
124 17 -7.623384e+18
124 18 3.107713e+18
124 19 -5.132985e+18
124 20 -4.167803e+18
124 21 3.869064e+18
124 22 -3.720456e+18
124 23 3.552570e+18
124 24 -5.755784e+18
124 25 -6.985172e+18
124 26 7.820815e+18
124 27 2.729530e+18
124 28 3.690742e+18
124 29 -7.207349e+18
124 30 -1.060204e+18
124 31 -1.277945e+18
124 32 8.833472e+18
124 33 -1.840864e+18
124 34 -5.065319e+18
124 35 4.155082e+18
124 36 -5.433777e+18
124 37 -4.271808e+18
124 38 -8.923502e+18
124 39 9.213901e+18
124 40 8.058417e+18
124 41 -4.938887e+18
124 42 1.259440e+18
124 43 7.337161e+18
124 44 -1.419640e+18
124 45 -8.595070e+18
124 46 -5.729216e+18
124 47 -3.717313e+18
124 48 3.939111e+18
124 49 4.895279e+18
124 50 -6.623202e+18
124 51 -2.997047e+18
124 52 2.980685e+17
124 53 -2.310641e+17
124 54 8.472600e+18
124 55 9.112169e+18
124 56 -4.454573e+18
124 57 5.489825e+18
124 58 -7.281017e+18
124 59 8.325396e+18
124 60 -8.993911e+18
124 61 5.535320e+17
124 62 -5.702539e+18
124 63 -4.360588e+17
124 64 1.704999e+18
124 65 6.800702e+18
124 66 6.382923e+18
124 67 -8.110423e+18
124 68 -1.457856e+18
124 69 5.151145e+18
124 70 6.401520e+18
124 71 -5.823077e+18
124 72 3.184580e+18
124 73 4.321743e+18
124 74 -3.381245e+18
124 75 8.381988e+18
124 76 -2.033158e+18
124 77 8.175983e+18
124 78 -8.925008e+18
124 79 9.028638e+18
124 80 3.717809e+18
124 81 -3.878064e+18
124 82 2.613420e+18
124 83 7.856058e+18
124 84 7.064424e+18
124 85 1.927208e+18
124 86 -2.761050e+18
124 87 -7.567751e+18
124 88 -8.496112e+18
124 89 6.442663e+18
124 90 -7.624682e+17
124 91 -1.549865e+18
124 92 -6.165998e+18
124 93 -2.101301e+18
124 94 -2.056545e+17
124 95 -6.848754e+18
124 96 6.153461e+18
124 97 5.592335e+17
124 98 -5.001261e+18
124 99 -6.412568e+18
124 100 4.464096e+18
124 101 -4.318568e+18
124 102 3.771681e+18
124 103 2.748215e+18
124 104 5.989111e+18
124 105 -1.209065e+18
124 106 -1.141078e+18
124 107 7.221382e+18
124 108 2.786245e+18
124 109 -7.779942e+18
124 110 2.297819e+18
124 111 5.930630e+18
124 112 -8.402289e+18
124 113 -4.638221e+17
124 114 -1.709885e+18
124 115 -7.401704e+18
124 116 -6.519088e+18
124 117 -8.637820e+18
124 118 7.459310e+18
124 119 -4.842074e+18
124 120 -5.279245e+18
124 121 -3.711050e+18
124 122 4.709503e+18
124 123 7.419769e+18
124 124 8.741133e+18
124 125 5.248237e+18
124 126 -1.028606e+17
124 127 5.794896e+18
124 128 -6.650868e+18
124 129 -6.399982e+18
124 130 6.012250e+18
124 131 1.637031e+18
124 132 -1.559403e+18
124 133 -7.339145e+18
124 134 1.175599e+18
124 135 -2.975291e+18
124 136 2.974082e+18
124 137 -3.122800e+18
124 138 3.277264e+18
124 139 -2.724862e+18
124 140 -3.116671e+18
124 141 4.031120e+18
124 142 -2.234284e+18
124 143 1.884284e+18
124 144 -8.040684e+18
124 145 7.120087e+18
124 146 8.773745e+18
124 147 -9.187243e+18
124 148 -4.779503e+18
124 149 2.416898e+18
124 150 2.130591e+18
124 151 3.808244e+18
124 152 7.245415e+18
124 153 5.742272e+18
124 154 5.323210e+18
124 155 9.118775e+18
124 156 -3.642111e+18
124 157 -5.257845e+18
124 158 -1.078850e+18
124 159 -3.571375e+18
124 160 3.442786e+18
124 161 -8.124462e+17
124 162 -7.697165e+18
124 163 -5.967301e+18
124 164 3.891795e+18
124 165 -9.245516e+17
124 166 -3.039388e+18
124 167 -4.909864e+18
124 168 4.829312e+18
124 169 3.709577e+18
124 170 -4.890683e+18
124 171 7.188574e+18
124 172 -1.249087e+18
124 173 -6.063777e+18
124 174 -7.974803e+18
124 175 -3.223332e+18
124 176 -9.088177e+18
124 177 7.405640e+18
124 178 7.003224e+18
124 179 -5.600391e+18
124 180 -6.318558e+18
124 181 -2.419369e+18
124 182 -2.434475e+18
124 183 -4.292462e+18
124 184 6.982759e+18
124 185 -8.117637e+18
124 186 -2.345181e+18
124 187 6.690631e+18
124 188 -7.155849e+18
124 189 5.274254e+18
124 190 3.097158e+18
124 191 -6.431221e+18
124 192 2.169839e+18
124 193 8.635805e+18
124 194 -7.707151e+18
124 195 -7.195659e+18
124 196 3.776434e+17
124 197 -8.890090e+18
124 198 -5.123147e+18
124 199 -2.957774e+18
124 200 5.128688e+18
124 201 3.639273e+18
125 1 1.000000e+00
125 2 1.240000e+02
125 3 1.537600e+04
125 4 1.906624e+06
125 5 2.364214e+08
125 6 2.931625e+10
125 7 3.635215e+12
125 8 4.507667e+14
125 9 5.589507e+16
125 10 6.930988e+18
125 11 -7.554421e+18
125 12 4.035767e+18
125 13 2.372978e+18
125 14 -8.986186e+17
125 15 -7.482411e+17
125 16 -5.481819e+17
125 17 5.812421e+18
125 18 1.317171e+18
125 19 -2.691433e+18
125 20 -1.696283e+18
125 21 -7.424887e+18
125 22 1.651269e+18
125 23 1.843116e+18
125 24 7.185423e+18
125 25 5.548716e+18
125 26 5.511280e+18
125 27 8.691947e+17
125 28 -2.900318e+18
125 29 -9.151314e+18
125 30 8.935142e+18
125 31 1.152922e+18
125 32 -4.611686e+18
125 33 0.000000e+00
125 34 0.000000e+00
125 35 0.000000e+00
125 36 0.000000e+00
125 37 0.000000e+00
125 38 0.000000e+00
125 39 0.000000e+00
125 40 0.000000e+00
125 41 0.000000e+00
125 42 0.000000e+00
125 43 0.000000e+00
125 44 0.000000e+00
125 45 0.000000e+00
125 46 0.000000e+00
125 47 0.000000e+00
125 48 0.000000e+00
125 49 0.000000e+00
125 50 0.000000e+00
125 51 0.000000e+00
125 52 0.000000e+00
125 53 0.000000e+00
125 54 0.000000e+00
125 55 0.000000e+00
125 56 0.000000e+00
125 57 0.000000e+00
125 58 0.000000e+00
125 59 0.000000e+00
125 60 0.000000e+00
125 61 0.000000e+00
125 62 0.000000e+00
125 63 0.000000e+00
125 64 0.000000e+00
125 65 0.000000e+00
125 66 0.000000e+00
125 67 0.000000e+00
125 68 0.000000e+00
125 69 0.000000e+00
125 70 0.000000e+00
125 71 0.000000e+00
125 72 0.000000e+00
125 73 0.000000e+00
125 74 0.000000e+00
125 75 0.000000e+00
125 76 0.000000e+00
125 77 0.000000e+00
125 78 0.000000e+00
125 79 0.000000e+00
125 80 0.000000e+00
125 81 0.000000e+00
125 82 0.000000e+00
125 83 0.000000e+00
125 84 0.000000e+00
125 85 0.000000e+00
125 86 0.000000e+00
125 87 0.000000e+00
125 88 0.000000e+00
125 89 0.000000e+00
125 90 0.000000e+00
125 91 0.000000e+00
125 92 0.000000e+00
125 93 0.000000e+00
125 94 0.000000e+00
125 95 0.000000e+00
125 96 0.000000e+00
125 97 0.000000e+00
125 98 0.000000e+00
125 99 0.000000e+00
125 100 0.000000e+00
125 101 0.000000e+00
125 102 0.000000e+00
125 103 0.000000e+00
125 104 0.000000e+00
125 105 0.000000e+00
125 106 0.000000e+00
125 107 0.000000e+00
125 108 0.000000e+00
125 109 0.000000e+00
125 110 0.000000e+00
125 111 0.000000e+00
125 112 0.000000e+00
125 113 0.000000e+00
125 114 0.000000e+00
125 115 0.000000e+00
125 116 0.000000e+00
125 117 0.000000e+00
125 118 0.000000e+00
125 119 0.000000e+00
125 120 0.000000e+00
125 121 0.000000e+00
125 122 0.000000e+00
125 123 0.000000e+00
125 124 0.000000e+00
125 125 0.000000e+00
125 126 0.000000e+00
125 127 0.000000e+00
125 128 0.000000e+00
125 129 0.000000e+00
125 130 0.000000e+00
125 131 0.000000e+00
125 132 0.000000e+00
125 133 0.000000e+00
125 134 0.000000e+00
125 135 0.000000e+00
125 136 0.000000e+00
125 137 0.000000e+00
125 138 0.000000e+00
125 139 0.000000e+00
125 140 0.000000e+00
125 141 0.000000e+00
125 142 0.000000e+00
125 143 0.000000e+00
125 144 0.000000e+00
125 145 0.000000e+00
125 146 0.000000e+00
125 147 0.000000e+00
125 148 0.000000e+00
125 149 0.000000e+00
125 150 0.000000e+00
125 151 0.000000e+00
125 152 0.000000e+00
125 153 0.000000e+00
125 154 0.000000e+00
125 155 0.000000e+00
125 156 0.000000e+00
125 157 0.000000e+00
125 158 0.000000e+00
125 159 0.000000e+00
125 160 0.000000e+00
125 161 0.000000e+00
125 162 0.000000e+00
125 163 0.000000e+00
125 164 0.000000e+00
125 165 0.000000e+00
125 166 0.000000e+00
125 167 0.000000e+00
125 168 0.000000e+00
125 169 0.000000e+00
125 170 0.000000e+00
125 171 0.000000e+00
125 172 0.000000e+00
125 173 0.000000e+00
125 174 0.000000e+00
125 175 0.000000e+00
125 176 0.000000e+00
125 177 0.000000e+00
125 178 0.000000e+00
125 179 0.000000e+00
125 180 0.000000e+00
125 181 0.000000e+00
125 182 0.000000e+00
125 183 0.000000e+00
125 184 0.000000e+00
125 185 0.000000e+00
125 186 0.000000e+00
125 187 0.000000e+00
125 188 0.000000e+00
125 189 0.000000e+00
125 190 0.000000e+00
125 191 0.000000e+00
125 192 0.000000e+00
125 193 0.000000e+00
125 194 0.000000e+00
125 195 0.000000e+00
125 196 0.000000e+00
125 197 0.000000e+00
125 198 0.000000e+00
125 199 0.000000e+00
125 200 0.000000e+00
125 201 0.000000e+00
126 1 1.000000e+00
126 2 1.250000e+02
126 3 1.562500e+04
126 4 1.953125e+06
126 5 2.441406e+08
126 6 3.051758e+10
126 7 3.814697e+12
126 8 4.768372e+14
126 9 5.960464e+16
126 10 7.450581e+18
126 11 8.985371e+18
126 12 -2.080022e+18
126 13 -1.748364e+18
126 14 2.815462e+18
126 15 1.444555e+18
126 16 -3.898121e+18
126 17 -7.649762e+18
126 18 3.010504e+18
126 19 7.378062e+18
126 20 -7.947021e+16
126 21 8.512967e+18
126 22 -5.790226e+18
126 23 -4.355211e+18
126 24 9.000970e+18
126 25 -1.300966e+17
126 26 2.184666e+18
126 27 -3.617895e+18
126 28 8.931749e+18
126 29 -8.782795e+18
126 30 8.955325e+18
126 31 -5.835791e+18
126 32 8.395846e+18
126 33 -1.983640e+18
126 34 -8.147285e+18
126 35 -3.839731e+18
126 36 -3.510647e+17
126 37 -6.989596e+18
126 38 -6.702486e+18
126 39 -7.707273e+18
126 40 -4.178443e+18
126 41 -5.796515e+18
126 42 -5.141387e+18
126 43 2.962643e+18
126 44 1.395550e+18
126 45 8.423032e+18
126 46 1.414648e+18
126 47 -7.636406e+18
126 48 4.679936e+18
126 49 -5.303837e+18
126 50 1.103223e+18
126 51 8.775616e+18
126 52 8.594074e+18
126 53 4.348144e+18
126 54 8.562402e+18
126 55 3.891127e+17
126 56 -6.701147e+18
126 57 -7.539862e+18
126 58 -1.698855e+18
126 59 9.004037e+18
126 60 2.532374e+17
126 61 -5.238812e+18
126 62 -9.215465e+18
126 63 -8.235024e+18
126 64 3.639704e+18
126 65 -6.205540e+18
126 66 -9.292660e+17
126 67 -5.477790e+18
126 68 -2.194192e+18
126 69 2.427201e+18
126 70 8.252189e+18
126 71 -1.494073e+18
126 72 -2.291675e+18
126 73 8.688505e+18
126 74 -2.294722e+18
126 75 8.307673e+18
126 76 5.441403e+18
126 77 -2.354183e+18
126 78 8.750609e+17
126 79 -1.297847e+18
126 80 3.789850e+18
126 81 -5.884113e+18
126 82 2.355595e+18
126 83 -6.985027e+17
126 84 4.920882e+18
126 85 6.367681e+18
126 86 2.750097e+18
126 87 -6.726065e+18
126 88 7.792161e+18
126 89 -3.657318e+18
126 90 4.003906e+18
126 91 2.426212e+18
126 92 8.128584e+18
126 93 1.502083e+18
126 94 3.292888e+18
126 95 5.782588e+18
126 96 3.400541e+18
126 97 7.924788e+17
126 98 6.826126e+18
126 99 4.715495e+18
126 100 -8.588774e+17
126 101 3.320794e+18
126 102 -9.175896e+18
126 103 -3.288848e+18
126 104 -5.277601e+18
126 105 4.382629e+18
126 106 -5.573687e+18
126 107 4.265412e+18
126 108 -1.779091e+18
126 109 -1.025508e+18
126 110 9.387415e+17
126 111 6.662228e+18
126 112 2.675075e+18
126 113 2.343036e+18
126 114 -2.268355e+18
126 115 -6.843195e+18
126 116 -6.849187e+18
126 117 -7.598092e+18
126 118 -8.977542e+18
126 119 3.058622e+18
126 120 -5.053935e+18
126 121 -4.552575e+18
126 122 2.777175e+18
126 123 -3.341264e+18
126 124 6.617052e+18
126 125 -2.971964e+18
126 126 -2.560605e+18
126 127 -6.481001e+18
126 128 1.531588e+18
126 129 6.981029e+18
126 130 5.631612e+18
126 131 2.975234e+18
126 132 2.969410e+18
126 133 2.241362e+18
126 134 3.469131e+18
126 135 -9.080513e+18
126 136 8.633991e+18
126 137 -9.108979e+18
126 138 5.075704e+18
126 139 7.273649e+18
126 140 5.315666e+18
126 141 3.754882e+17
126 142 -8.404211e+18
126 143 9.380246e+17
126 144 6.572612e+18
126 145 -8.527018e+18
126 146 4.033945e+18
126 147 6.181080e+18
126 148 -2.128301e+18
126 149 -7.783264e+18
126 150 4.769381e+18
126 151 5.876835e+18
126 152 -3.265351e+18
126 153 -2.340541e+18
126 154 2.580290e+18
126 155 8.941544e+18
126 156 -7.558367e+18
126 157 -4.011911e+18
126 158 -3.426780e+18
126 159 -4.072354e+18
126 160 7.464571e+18
126 161 -7.712535e+18
126 162 -4.836223e+18
126 163 4.214656e+18
126 164 -8.123615e+18
126 165 -8.809178e+17
126 166 5.657409e+17
126 167 -3.069359e+18
126 168 3.711708e+18
126 169 2.794860e+18
126 170 -1.130602e+18
126 171 6.248682e+18
126 172 6.321994e+18
126 173 -2.960747e+18
126 174 -1.158551e+18
126 175 2.755080e+18
126 176 -6.103155e+18
126 177 -6.577815e+18
126 178 7.876567e+18
126 179 6.893423e+18
126 180 -5.319073e+18
126 181 -8.013821e+17
126 182 -7.939038e+18
126 183 3.744415e+18
126 184 6.883317e+18
126 185 -6.582364e+18
126 186 7.308027e+18
126 187 -8.833873e+18
126 188 2.570520e+18
126 189 7.720335e+18
126 190 5.811230e+18
126 191 6.980776e+18
126 192 5.600070e+18
126 193 -9.675246e+17
126 194 8.186636e+18
126 195 8.758533e+18
126 196 6.458714e+18
126 197 -4.317510e+18
126 198 -4.733145e+18
126 199 -1.347287e+18
126 200 -2.390193e+18
126 201 -3.626273e+18
127 1 1.000000e+00
127 2 1.260000e+02
127 3 1.587600e+04
127 4 2.000376e+06
127 5 2.520474e+08
127 6 3.175797e+10
127 7 4.001504e+12
127 8 5.041895e+14
127 9 6.352788e+16
127 10 8.004513e+18
127 11 -6.002305e+18
127 12 2.605597e+16
127 13 3.283052e+18
127 14 7.836227e+18
127 15 -8.759544e+18
127 16 3.102058e+18
127 17 3.477645e+18
127 18 -4.538646e+18
127 19 -2.037489e+16
127 20 -2.567236e+18
127 21 8.569703e+18
127 22 -8.575285e+18
127 23 7.871940e+18
127 24 -4.259756e+18
127 25 -1.773731e+18
127 26 -2.129153e+18
127 27 8.427872e+18
127 28 -7.999254e+18
127 29 6.664898e+18
127 30 -8.773059e+18
127 31 1.399153e+18
127 32 -8.174179e+18
127 33 3.071165e+18
127 34 -4.148760e+17
127 35 3.065858e+18
127 36 -1.083461e+18
127 37 -7.388876e+18
127 38 -8.661223e+18
127 39 -2.956155e+18
127 40 -3.540709e+18
127 41 -3.407535e+18
127 42 -5.074292e+18
127 43 6.275208e+18
127 44 -2.533847e+18
127 45 -5.670014e+18
127 46 5.001212e+18
127 47 2.963439e+18
127 48 4.458423e+18
127 49 8.358962e+18
127 50 1.764848e+18
127 51 1.009932e+18
127 52 -1.875749e+18
127 53 3.463268e+18
127 54 -6.350075e+18
127 55 -6.899515e+18
127 56 -2.341872e+18
127 57 7.205759e+16
127 58 9.079257e+18
127 59 2.882304e+17
127 60 -5.764608e+17
127 61 1.152922e+18
127 62 -2.305843e+18
127 63 4.611686e+18
127 64 -9.223372e+18
127 65 0.000000e+00
127 66 0.000000e+00
127 67 0.000000e+00
127 68 0.000000e+00
127 69 0.000000e+00
127 70 0.000000e+00
127 71 0.000000e+00
127 72 0.000000e+00
127 73 0.000000e+00
127 74 0.000000e+00
127 75 0.000000e+00
127 76 0.000000e+00
127 77 0.000000e+00
127 78 0.000000e+00
127 79 0.000000e+00
127 80 0.000000e+00
127 81 0.000000e+00
127 82 0.000000e+00
127 83 0.000000e+00
127 84 0.000000e+00
127 85 0.000000e+00
127 86 0.000000e+00
127 87 0.000000e+00
127 88 0.000000e+00
127 89 0.000000e+00
127 90 0.000000e+00
127 91 0.000000e+00
127 92 0.000000e+00
127 93 0.000000e+00
127 94 0.000000e+00
127 95 0.000000e+00
127 96 0.000000e+00
127 97 0.000000e+00
127 98 0.000000e+00
127 99 0.000000e+00
127 100 0.000000e+00
127 101 0.000000e+00
127 102 0.000000e+00
127 103 0.000000e+00
127 104 0.000000e+00
127 105 0.000000e+00
127 106 0.000000e+00
127 107 0.000000e+00
127 108 0.000000e+00
127 109 0.000000e+00
127 110 0.000000e+00
127 111 0.000000e+00
127 112 0.000000e+00
127 113 0.000000e+00
127 114 0.000000e+00
127 115 0.000000e+00
127 116 0.000000e+00
127 117 0.000000e+00
127 118 0.000000e+00
127 119 0.000000e+00
127 120 0.000000e+00
127 121 0.000000e+00
127 122 0.000000e+00
127 123 0.000000e+00
127 124 0.000000e+00
127 125 0.000000e+00
127 126 0.000000e+00
127 127 0.000000e+00
127 128 0.000000e+00
127 129 0.000000e+00
127 130 0.000000e+00
127 131 0.000000e+00
127 132 0.000000e+00
127 133 0.000000e+00
127 134 0.000000e+00
127 135 0.000000e+00
127 136 0.000000e+00
127 137 0.000000e+00
127 138 0.000000e+00
127 139 0.000000e+00
127 140 0.000000e+00
127 141 0.000000e+00
127 142 0.000000e+00
127 143 0.000000e+00
127 144 0.000000e+00
127 145 0.000000e+00
127 146 0.000000e+00
127 147 0.000000e+00
127 148 0.000000e+00
127 149 0.000000e+00
127 150 0.000000e+00
127 151 0.000000e+00
127 152 0.000000e+00
127 153 0.000000e+00
127 154 0.000000e+00
127 155 0.000000e+00
127 156 0.000000e+00
127 157 0.000000e+00
127 158 0.000000e+00
127 159 0.000000e+00
127 160 0.000000e+00
127 161 0.000000e+00
127 162 0.000000e+00
127 163 0.000000e+00
127 164 0.000000e+00
127 165 0.000000e+00
127 166 0.000000e+00
127 167 0.000000e+00
127 168 0.000000e+00
127 169 0.000000e+00
127 170 0.000000e+00
127 171 0.000000e+00
127 172 0.000000e+00
127 173 0.000000e+00
127 174 0.000000e+00
127 175 0.000000e+00
127 176 0.000000e+00
127 177 0.000000e+00
127 178 0.000000e+00
127 179 0.000000e+00
127 180 0.000000e+00
127 181 0.000000e+00
127 182 0.000000e+00
127 183 0.000000e+00
127 184 0.000000e+00
127 185 0.000000e+00
127 186 0.000000e+00
127 187 0.000000e+00
127 188 0.000000e+00
127 189 0.000000e+00
127 190 0.000000e+00
127 191 0.000000e+00
127 192 0.000000e+00
127 193 0.000000e+00
127 194 0.000000e+00
127 195 0.000000e+00
127 196 0.000000e+00
127 197 0.000000e+00
127 198 0.000000e+00
127 199 0.000000e+00
127 200 0.000000e+00
127 201 0.000000e+00
128 1 1.000000e+00
128 2 1.270000e+02
128 3 1.612900e+04
128 4 2.048383e+06
128 5 2.601446e+08
128 6 3.303837e+10
128 7 4.195873e+12
128 8 5.328759e+14
128 9 6.767523e+16
128 10 8.594755e+18
128 11 3.175953e+18
128 12 -2.482374e+18
128 13 -1.666799e+18
128 14 -8.769256e+18
128 15 -6.890879e+18
128 16 -8.144714e+18
128 17 -1.361046e+18
128 18 -6.832136e+18
128 19 -6.842602e+17
128 20 5.332678e+18
128 21 -5.279419e+18
128 22 -6.403386e+18
128 23 -1.573270e+18
128 24 3.108835e+18
128 25 7.440477e+18
128 26 4.156621e+18
128 27 -7.064648e+18
128 28 6.680156e+18
128 29 -1.704092e+17
128 30 -3.195223e+18
128 31 3.500556e+16
128 32 4.445706e+18
128 33 -7.244405e+18
128 34 2.297732e+18
128 35 -3.335984e+18
128 36 6.050876e+17
128 37 3.059151e+18
128 38 1.130515e+18
128 39 -3.998510e+18
128 40 8.698061e+18
128 41 -2.150905e+18
128 42 3.536260e+18
128 43 6.383197e+18
128 44 -9.907094e+17
128 45 3.307119e+18
128 46 -4.270979e+18
128 47 -7.458700e+18
128 48 -6.470969e+18
128 49 8.290434e+18
128 50 1.420730e+18
128 51 -4.034727e+18
128 52 4.098473e+18
128 53 3.997192e+18
128 54 -8.865505e+18
128 55 -6.677414e+17
128 56 7.430561e+18
128 57 2.897328e+18
128 58 -9.742391e+17
128 59 5.398840e+18
128 60 3.123152e+18
128 61 -9.188022e+18
128 62 -4.733908e+18
128 63 7.536204e+18
128 64 -2.132826e+18
128 65 5.832268e+18
128 66 2.828300e+18
128 67 8.706022e+18
128 68 -1.139852e+18
128 69 2.812723e+18
128 70 6.727692e+18
128 71 5.866704e+18
128 72 7.201695e+18
128 73 -7.721994e+18
128 74 -3.015811e+18
128 75 4.373622e+18
128 76 2.047655e+18
128 77 1.797761e+18
128 78 6.954751e+18
128 79 -2.190299e+18
128 80 -1.466829e+18
128 81 -1.819859e+18
128 82 8.685523e+18
128 83 -3.743265e+18
128 84 4.220661e+18
128 85 1.068312e+18
128 86 6.548455e+18
128 87 1.550321e+18
128 88 -6.023477e+18
128 89 -8.665041e+18
128 90 6.344400e+18
128 91 -5.917975e+18
128 92 4.733666e+18
128 93 -7.566988e+18
128 94 -1.776760e+18
128 95 -4.287616e+18
128 96 8.875087e+18
128 97 1.884611e+18
128 98 -4.620713e+17
128 99 -3.342820e+18
128 100 -2.629993e+17
128 101 3.492575e+18
128 102 8.351063e+17
128 103 -4.621959e+18
128 104 3.306976e+18
